,venue,latitude,longitude,category,center_lat,center_long,center_dist
2,Marpe Country Store LLC,42.9210581,-73.5004854,American,42.93600005217846,-73.51070644642938,
3,The Quenelle,42.920425645865116,-73.5006809234619,Bakery,42.93600005217846,-73.51070644642938,
0,D L Construction,42.936147,-73.55126100000003,Construction,42.936394525857246,-73.54133630821805,
0,D L Construction,42.936147,-73.55126100000003,Construction,42.93678080667882,-73.57196678126155,
1,QUALITY RETAIL SYSTEMS INC,42.91988352920925,-73.59018087387084,Office Supplies,42.93678080667882,-73.57196678126155,
0,None,42.93715889419507,-73.60259785274515,None,42.93715889419507,-73.60259785274515,
0,Stewart's Shops,42.939121448101055,-73.65201472106182,Convenience Store,42.9375287879674,-73.63322950985246,
1,Liberty Ridge Farm,42.923233228826334,-73.64262051612756,Farm,42.9375287879674,-73.63322950985246,
2,Hudson River Drive-in Theatre,42.93104,-73.64371,History Museum,42.9375287879674,-73.63322950985246,
3,Warrior Park,42.94765809758794,-73.63990697014529,Football,42.9375287879674,-73.63322950985246,
4,Admiral's Marina,42.939946522940225,-73.6502194404602,Pub,42.9375287879674,-73.63322950985246,
5,Stillwater Wood,42.937766,-73.654635,Furniture / Home,42.9375287879674,-73.63322950985246,
6,Corn Maze,42.923237877960375,-73.64234456393831,Farm,42.9375287879674,-73.63322950985246,
7,Turtle Pond,42.948459,-73.648814,Fishing Spot,42.9375287879674,-73.63322950985246,
8,USA Routes 4 & 32,42.93878071769127,-73.65476204462077,Intersection,42.9375287879674,-73.63322950985246,
9,Canal Lock 4,42.931708055379545,-73.65495175029149,Travel,42.9375287879674,-73.63322950985246,
10,Blockhouse Park,42.93735473766967,-73.6568085571148,Park,42.9375287879674,-73.63322950985246,
0,Highway Tabernacle Church Backyard,42.92205991300479,-73.67259360801155,Recreation Center,42.93789048756671,-73.66386173976555,
1,Stewart's Shops,42.939121448101055,-73.65201472106182,Convenience Store,42.93789048756671,-73.66386173976555,
2,Stillwater Wood,42.937765999999996,-73.654635,Furniture / Home,42.93789048756671,-73.66386173976555,
3,Liberty Ridge Farm,42.923233228826334,-73.64262051612756,Farm,42.93789048756671,-73.66386173976555,
4,Forgotten Freshness,42.92809354536242,-73.66926539765512,Video Games,42.93789048756671,-73.66386173976555,
5,Upstates Finest Electric,42.95376900000001,-73.6463775,Home Services,42.93789048756671,-73.66386173976555,
0,His Way Cafe Coffee House,42.922626,-73.67286,Music Venue,42.93824399257336,-73.69449452966495,
1,Forgotten Freshness,42.92809354536242,-73.66926539765512,Video Games,42.93824399257336,-73.69449452966495,
0,None,42.93858930257727,-73.72512786672979,None,42.93858930257727,-73.72512786672979,
0,Round Lake Airport (W57),42.93243741273342,-73.76911640167236,Airport,42.93892641717781,-73.75576173813775,
1,Crow Hill Country Crafts,42.931087,-73.73522,Arts & Crafts,42.93892641717781,-73.75576173813775,
2,100 Acre Woods,42.95661410892748,-73.76669783379319,Trail,42.93892641717781,-73.75576173813775,
3,Luther Forest Athletic Fields,42.95978032271388,-73.76211288777559,Baseball Field,42.93892641717781,-73.75576173813775,
0,Leah's Cakery,42.937222,-73.79734,Bakery,42.939255335983795,-73.78639613106495,
1,Lake Ridge Restaurant,42.93797930117561,-73.79483987857725,American,42.939255335983795,-73.78639613106495,
2,The Mill,42.92811069625537,-73.79111399868087,American,42.939255335983795,-73.78639613106495,
3,Stewart's Shops,42.93632331,-73.80798839,Convenience Store,42.939255335983795,-73.78639613106495,
4,Stewart's Shops,42.94768442,-73.78522588,Gas Station,42.939255335983795,-73.78639613106495,
5,Hannaford Supermarket,42.93436898467688,-73.81213496560667,Supermarket,42.939255335983795,-73.78639613106495,
6,Dan's Ice Cream & Mini Golf,42.936603999999996,-73.80753,Ice Cream,42.939255335983795,-73.78639613106495,
7,Zack's Sports,42.93201,-73.791611,Hobbies,42.939255335983795,-73.78639613106495,
8,Saratoga Wine Exchange,42.93448,-73.81199000000002,Liquor Store,42.939255335983795,-73.78639613106495,
9,Rite Aid,42.934948,-73.80888,Pharmacy,42.939255335983795,-73.78639613106495,
10,Round Lake NY,42.93576202612049,-73.79078718230122,Lake,42.939255335983795,-73.78639613106495,
11,Round Lake Auditorium,42.93675291542127,-73.79382615179655,Theater,42.939255335983795,-73.78639613106495,
12,Exit 11 Gulf Truck Stop,42.93673321193021,-73.80684276032103,Gas Station,42.939255335983795,-73.78639613106495,
13,Zim Smith Mid-County Trail,42.93708751361368,-73.79677534103394,Trail,42.939255335983795,-73.78639613106495,
14,Villa Pizza,42.9319850880295,-73.79116059314947,Pizza,42.939255335983795,-73.78639613106495,
15,Round Lake Airport (W57),42.93243741273342,-73.76911640167236,Airport,42.939255335983795,-73.78639613106495,
16,Mulligans Motel,42.93729478634939,-73.80611384098437,Hotel,42.939255335983795,-73.78639613106495,
17,Torres XTF,42.934842,-73.81217099999998,Gym,42.939255335983795,-73.78639613106495,
18,Inferno Pizzeria,42.95848769498859,-73.79101122889416,Pizza,42.939255335983795,-73.78639613106495,
19,Vincenzo’s Pizzeria,42.958794,-73.791634,Pizza,42.939255335983795,-73.78639613106495,
20,Trustco Bank,42.93432256397241,-73.81307117819233,Bank,42.939255335983795,-73.78639613106495,
21,Arnoff Moving and Storage,42.960699,-73.78619300000003,Home Services,42.939255335983795,-73.78639613106495,
22,BodyWise Fitness Studio,42.96046053529104,-73.79158233429169,Athletics & Sports,42.939255335983795,-73.78639613106495,
0,Stewart's Shops,42.93632331,-73.80798839,Convenience Store,42.939576058613646,-73.8170310326863,
1,Hannaford Supermarket,42.93436898467688,-73.81213496560667,Supermarket,42.939576058613646,-73.8170310326863,
2,Leah's Cakery,42.937222,-73.79734,Bakery,42.939576058613646,-73.8170310326863,
3,Lake Ridge Restaurant,42.93797930117561,-73.79483987857725,American,42.939576058613646,-73.8170310326863,
4,Dan's Ice Cream & Mini Golf,42.936604,-73.80753,Ice Cream,42.939576058613646,-73.8170310326863,
5,The Mill,42.92811069625537,-73.79111399868087,American,42.939576058613646,-73.8170310326863,
6,Saratoga Wine Exchange,42.93448,-73.81199000000002,Liquor Store,42.939576058613646,-73.8170310326863,
7,Rite Aid,42.934948,-73.80888,Pharmacy,42.939576058613646,-73.8170310326863,
8,Zack's Sports,42.93201,-73.791611,Hobbies,42.939576058613646,-73.8170310326863,
9,Exit 11 Gulf Truck Stop,42.93673321193021,-73.80684276032103,Gas Station,42.939576058613646,-73.8170310326863,
10,Zim Smith Mid-County Trail,42.93708751361368,-73.79677534103394,Trail,42.939576058613646,-73.8170310326863,
11,Round Lake Auditorium,42.93675291542127,-73.79382615179655,Theater,42.939576058613646,-73.8170310326863,
12,Round Lake NY,42.93576202612049,-73.79078718230122,Lake,42.939576058613646,-73.8170310326863,
13,Villa Pizza,42.9319850880295,-73.79116059314947,Pizza,42.939576058613646,-73.8170310326863,
0,Lakeside Farms,42.92663548447759,-73.85582958700259,Farm,42.93988858469522,-73.84766643017525,
1,Villago Pizzeria And Ristorante,42.950854000430134,-73.84923135395373,Italian,42.93988858469522,-73.84766643017525,
2,Wm. H Buckley Farm,42.93261784471386,-73.87564944468873,Farm,42.93988858469522,-73.84766643017525,
3,Ballston Lake,42.9510152577751,-73.85583623922588,Lake,42.93988858469522,-73.84766643017525,
4,Lakeside Farm Cider Mill & Market,42.92670471314642,-73.85587069662763,Breakfast,42.93988858469522,-73.84766643017525,
5,Vander Molen Fire Appratus Sales And Service,42.952419,-73.86691,Auto Dealer,42.93988858469522,-73.84766643017525,
6,Anchor Diamond Park,42.941047,-73.87461,Preserve,42.93988858469522,-73.84766643017525,
0,Wm. H Buckley Farm,42.93261784471386,-73.87564944468873,Farm,42.94019291386586,-73.87830231070402,
1,Lakeside Farms,42.92663548447759,-73.85582958700259,Farm,42.94019291386586,-73.87830231070402,
2,Anchor Diamond Park,42.941047,-73.87461,Preserve,42.94019291386586,-73.87830231070402,
3,Andersen Boat,42.922931,-73.88268000000002,Boat / Ferry,42.94019291386586,-73.87830231070402,
4,Sportline Power Products,42.92216120000001,-73.8836508,Motorsports Shop,42.94019291386586,-73.87830231070402,
5,Ballston Lake,42.9510152577751,-73.85583623922588,Lake,42.94019291386586,-73.87830231070402,
6,Lakeside Farm Cider Mill & Market,42.92670471314642,-73.85587069662763,Breakfast,42.94019291386586,-73.87830231070402,
0,Ellms Family farm,42.94710985344169,-73.9230166612376,Farm,42.94048904577243,-73.90893866144346,
1,Knight Orchard,42.930842999999996,-73.900635,Farmer's Market,42.94048904577243,-73.90893866144346,
2,Saratoga Brewfest,42.94731733307717,-73.92309129328818,Brewery,42.94048904577243,-73.90893866144346,
3,Ellms Christmas Tree Farm,42.94856796911324,-73.93034194730454,Farm,42.94048904577243,-73.90893866144346,
4,Jenkins Park,42.92203501699952,-73.90802652037449,Park,42.94048904577243,-73.90893866144346,
5,JC Platt Builders LLC,42.94043,-73.93656,Construction,42.94048904577243,-73.90893866144346,
6,Willow Marsh Farm,42.9601384302044,-73.91978449185731,Farm,42.94048904577243,-73.90893866144346,
0,Ellms Family farm,42.94710985344169,-73.9230166612376,Farm,42.94077698007134,-73.93957546956325,
1,Charlton Tavern,42.93414263060375,-73.96018283258348,American,42.94077698007134,-73.93957546956325,
2,JC Platt Builders LLC,42.94043,-73.93656,Construction,42.94077698007134,-73.93957546956325,
3,Ellms Christmas Tree Farm,42.94856796911324,-73.93034194730454,Farm,42.94077698007134,-73.93957546956325,
4,Pro-Cut Landscape Services Inc.,42.934447999999996,-73.958579,Construction,42.94077698007134,-73.93957546956325,
5,Charlton Oil Co Inc,42.923595,-73.958203,Construction,42.94077698007134,-73.93957546956325,
0,Charlton Tavern,42.93414263060375,-73.96018283258348,American,42.941056716428406,-73.97021272223185,
1,Gideon Hawley Memorial Park,42.934279,-73.962191,Park,42.941056716428406,-73.97021272223185,
2,Charlton House,42.934092879295356,-73.96005213260649,American,42.941056716428406,-73.97021272223185,
3,Charlton Water Tower,42.930754,-73.967114,Street Art,42.941056716428406,-73.97021272223185,
4,Elmer Smith Park,42.92834823619019,-73.96480037184564,Playground,42.941056716428406,-73.97021272223185,
5,MJ Critter and Craft Supply,42.93257880611165,-73.98643970489502,Arts & Crafts,42.941056716428406,-73.97021272223185,
6,Hewitts Garden Center: Scotia,42.93782584192322,-73.99600982666016,Garden Center,42.941056716428406,-73.97021272223185,
7,Shades of Green,42.957091,-73.987633,Flower Shop,42.941056716428406,-73.97021272223185,
0,None,42.941328254519036,-74.00085040661655,None,42.941328254519036,-74.00085040661655,
0,Cornells Rentals,42.9291538529873,-74.05211091041566,Rental Service,42.94159159402809,-74.03148850988337,
1,ski venture,42.922267,-74.038526,Lodge,42.94159159402809,-74.03148850988337,
2,Nell & Lo's Coffee Shoppe,42.963357,-74.028228,Breakfast,42.94159159402809,-74.03148850988337,
0,Northwood Construction,42.93257880611165,-74.06029701232909,Construction,42.94184673464998,-74.06212701919743,
1,Cornells Rentals,42.9291538529873,-74.05211091041566,Rental Service,42.94184673464998,-74.06212701919743,
0,The Shoe Factory,42.956909341630976,-74.11261081695557,Men's Store,42.94209367608857,-74.09276592172262,
0,Cappies Drive In,42.946344945790905,-74.14772874321507,Ice Cream,42.9423324180573,-74.12340520462186,
1,67 Truck Stop Deli,42.946071,-74.13906300000002,Deli / Bodega,42.9423324180573,-74.12340520462186,
2,AAA Mart,42.94665145874024,-74.1446304321289,Shops,42.9423324180573,-74.12340520462186,
3,The Shoe Factory,42.956909341630976,-74.11261081695557,Men's Store,42.9423324180573,-74.12340520462186,
0,Europa Cafe,42.94895697866916,-74.17546252897155,Café,42.942562960279055,-74.15404485505702,
1,Cappies Drive In,42.946344945790905,-74.14772874321507,Ice Cream,42.942562960279055,-74.15404485505702,
2,Shuttleworth Park,42.9599151351797,-74.17148998660008,Baseball Field,42.942562960279055,-74.15404485505702,
3,Dunkin',42.93782455558785,-74.17959394980454,Donuts,42.942562960279055,-74.15404485505702,
4,AAA Mart,42.94665145874024,-74.1446304321289,Shops,42.942562960279055,-74.15404485505702,
5,67 Truck Stop Deli,42.946071,-74.13906300000002,Deli / Bodega,42.942562960279055,-74.15404485505702,
6,Goodfellas Pizzeria,42.9532186186656,-74.17222870042559,Pizza,42.942562960279055,-74.15404485505702,
7,Rockton House,42.952911,-74.17624,Restaurant,42.942562960279055,-74.15404485505702,
0,Bosco's Restaurant & Bar,42.94511469723591,-74.2007378915508,Italian,42.94278530248626,-74.18468486018902,
1,Parillo's Armory Grill,42.93343974792485,-74.1986015502217,Italian,42.94278530248626,-74.18468486018902,
2,Recovery Sports Grill,42.958698995547216,-74.18511209032962,American,42.94278530248626,-74.18468486018902,
3,Europa Cafe,42.94895697866916,-74.17546252897155,Café,42.94278530248626,-74.18468486018902,
4,Rite Aid,42.94351500000001,-74.186924,Pharmacy,42.94278530248626,-74.18468486018902,
5,Walgreens,42.95944351307722,-74.18505738149179,Pharmacy,42.94278530248626,-74.18468486018902,
6,Stewart's Shops,42.93404,-74.186195,Convenience Store,42.94278530248626,-74.18468486018902,
7,Dollar General,42.943622,-74.198327,Discount Store,42.94278530248626,-74.18468486018902,
8,Moe's Southwest Grill,42.964818870457506,-74.18785876942839,Mexican,42.94278530248626,-74.18468486018902,
9,China Wok,42.96283732956107,-74.18426653137598,Chinese,42.94278530248626,-74.18468486018902,
10,Panera Bread,42.96448609999999,-74.18900459999998,Bakery,42.94278530248626,-74.18468486018902,
11,Stewart's Shops,42.9443769344506,-74.19830235343262,Convenience Store,42.94278530248626,-74.18468486018902,
12,Menchie's,42.96517372611138,-74.1876168296771,Yogurt,42.94278530248626,-74.18468486018902,
13,Russo's Grill,42.94759064565539,-74.2090091486261,Italian,42.94278530248626,-74.18468486018902,
14,SUBWAY,42.963611959592065,-74.18436017078292,Sandwiches,42.94278530248626,-74.18468486018902,
15,Michaels,42.963759446402854,-74.18717942576029,Arts & Crafts,42.94278530248626,-74.18468486018902,
16,Planet Fitness - Temporarily Closed,42.96157411831251,-74.18423306587076,Gym / Fitness,42.94278530248626,-74.18468486018902,
17,McDonald's,42.944103238546454,-74.18753832578659,Fast Food,42.94278530248626,-74.18468486018902,
18,Stewart's Shops,42.942661193852786,-74.18823990608433,Convenience Store,42.94278530248626,-74.18468486018902,
19,Domino's Pizza,42.938624,-74.19191500000002,Pizza,42.94278530248626,-74.18468486018902,
20,Stewart's Shops,42.92922356685814,-74.20374858023648,Convenience Store,42.94278530248626,-74.18468486018902,
21,Taco Bell,42.96390695478654,-74.18598430253019,Fast Food,42.94278530248626,-74.18468486018902,
22,Dunkin',42.93782455558785,-74.17959394980454,Donuts,42.94278530248626,-74.18468486018902,
23,PetSmart,42.96359698281388,-74.18957009911537,Pet Store,42.94278530248626,-74.18468486018902,
24,GNC,42.964745278813325,-74.18508253006799,Supplement Shop,42.94278530248626,-74.18468486018902,
25,Dollar Tree,42.96369,-74.189429,Discount Store,42.94278530248626,-74.18468486018902,
26,Shuttleworth Park,42.9599151351797,-74.17148998660008,Baseball Field,42.94278530248626,-74.18468486018902,
27,Maurices,42.96404647827149,-74.18885803222656,Women's Store,42.94278530248626,-74.18468486018902,
28,Wendy's,42.96137279999999,-74.18566650000002,Fast Food,42.94278530248626,-74.18468486018902,
29,Market 32,42.962612,-74.184078,Supermarket,42.94278530248626,-74.18468486018902,
30,GameStop,42.96388066193872,-74.18608580217709,Video Games,42.94278530248626,-74.18468486018902,
31,Sally Beauty,42.962982123133095,-74.18492200602597,Cosmetics,42.94278530248626,-74.18468486018902,
32,Starbucks,42.964615,-74.19067,Coffee Shop,42.94278530248626,-74.18468486018902,
33,Verizon Wireless,42.96446361270334,-74.18752477153775,Mobile Phones,42.94278530248626,-74.18468486018902,
34,La Cucina,42.934103,-74.19887,Italian,42.94278530248626,-74.18468486018902,
35,Dunkin',42.927091420263466,-74.20058073865889,Donuts,42.94278530248626,-74.18468486018902,
36,Super 8,42.925348607933714,-74.20271094848403,Motel,42.94278530248626,-74.18468486018902,
37,Walmart Supercenter,42.96431051,-74.18430284,Big Box Store,42.94278530248626,-74.18468486018902,
38,Baias Two Restaurant,42.960704,-74.195115,Food,42.94278530248626,-74.18468486018902,
39,Amsterdam Muni Club House,42.960704,-74.195115,Food,42.94278530248626,-74.18468486018902,
40,Amsterdam Golf Course,42.962176721204244,-74.19688066584501,Golf Course,42.94278530248626,-74.18468486018902,
41,4 season landscapers,42.960505486759956,-74.16591167449951,Construction,42.94278530248626,-74.18468486018902,
0,Bosco's Restaurant & Bar,42.94511469723591,-74.2007378915508,Italian,42.94299944442087,-74.21532520717784,
1,Russo's Grill,42.94759064565539,-74.2090091486261,Italian,42.94299944442087,-74.21532520717784,
2,Parillo's Armory Grill,42.93343974792485,-74.1986015502217,Italian,42.94299944442087,-74.21532520717784,
3,Dollar General,42.943622,-74.198327,Discount Store,42.94299944442087,-74.21532520717784,
4,Stewart's Shops,42.92922356685814,-74.20374858023648,Convenience Store,42.94299944442087,-74.21532520717784,
5,Stewart's Shops,42.9443769344506,-74.19830235343262,Convenience Store,42.94299944442087,-74.21532520717784,
6,Stewart's Shops,42.95689148,-74.23179061,Convenience Store,42.94299944442087,-74.21532520717784,
7,Rite Aid,42.94351500000001,-74.186924,Pharmacy,42.94299944442087,-74.21532520717784,
8,Domino's Pizza,42.938624,-74.19191500000002,Pizza,42.94299944442087,-74.21532520717784,
9,La Cucina,42.934103,-74.19887,Italian,42.94299944442087,-74.21532520717784,
10,McDonald's,42.944103238546454,-74.18753832578659,Fast Food,42.94299944442087,-74.21532520717784,
11,Stewart's Shops,42.942661193852786,-74.18823990608433,Convenience Store,42.94299944442087,-74.21532520717784,
12,Super 8,42.925348607933714,-74.20271094848403,Motel,42.94299944442087,-74.21532520717784,
13,Amsterdam Amtrak Station,42.95365720309619,-74.21965927780462,Train Station,42.94299944442087,-74.21532520717784,
14,Dunkin',42.927091420263466,-74.20058073865889,Donuts,42.94299944442087,-74.21532520717784,
15,Fort Johnson,42.95673418741906,-74.23965261121413,History Museum,42.94299944442087,-74.21532520717784,
0,Stewart's Shops,42.95689148,-74.23179061,Convenience Store,42.943205385834325,-74.24596588318255,
1,Campers World,42.93461494816529,-74.24501703057341,Sporting Goods,42.943205385834325,-74.24596588318255,
2,Hill & Markes,42.93558531494916,-74.25970813640005,Office Supplies,42.943205385834325,-74.24596588318255,
3,Fort Johnson,42.95673418741906,-74.23965261121413,History Museum,42.943205385834325,-74.24596588318255,
4,Mohawk Rest Area,42.9327447172214,-74.26028413296238,Plaza,42.943205385834325,-74.24596588318255,
5,Amsterdam Amtrak Station,42.95365720309619,-74.21965927780462,Train Station,42.943205385834325,-74.24596588318255,
0,Karen's Ice Cream & Produce,42.93292999579013,-74.28509563568544,Ice Cream,42.9434031264876,-74.27660687536135,
1,Tribes Hill Deli,42.950190740768356,-74.29244746226367,Smoke Shop,42.9434031264876,-74.27660687536135,
2,Hill & Markes,42.93558531494916,-74.25970813640005,Office Supplies,42.9434031264876,-74.27660687536135,
3,Mohawk Rest Area,42.9327447172214,-74.26028413296238,Plaza,42.9434031264876,-74.27660687536135,
4,Furman Process,42.95829311013222,-74.2623270303011,Lawyer,42.9434031264876,-74.27660687536135,
5,Garden Bug,42.922929,-74.265956,Gift Shop,42.9434031264876,-74.27660687536135,
0,Theresa's Country Cuisine,42.924903,-73.322874,Restaurant,42.91374792821388,-73.31216036651952,
1,Jordan's Body Beast Gym,42.9259931929826,-73.32955478837748,Gym,42.91374792821388,-73.31216036651952,
2,Hathaways Drive-in,42.92573476820147,-73.3375230374768,Movie Theater,42.91374792821388,-73.31216036651952,
0,Brown's Brewing Co. Walloomsac,42.92511673982978,-73.34323420468148,Brewery,42.91419534065751,-73.34277629945781,
1,Stewart's Shops,42.92815541,-73.34251802,Convenience Store,42.91419534065751,-73.34277629945781,
2,Iron Coffee Co.,42.901253,-73.35087800000002,Coffee Shop,42.91419534065751,-73.34277629945781,
3,Cumberland Farms,42.90093100134127,-73.35233733057977,Convenience Store,42.91419534065751,-73.34277629945781,
4,Stewart's Shops,42.896536695522045,-73.35169674719009,Convenience Store,42.91419534065751,-73.34277629945781,
5,Rite Aid,42.901108,-73.3504839,Pharmacy,42.91419534065751,-73.34277629945781,
6,Paraco Gas,42.918117,-73.35025,Home Services,42.91419534065751,-73.34277629945781,
7,Hoosick True Value Hardware,42.91527121,-73.35218063,Hardware,42.91419534065751,-73.34277629945781,
8,Hathaways Drive-in,42.92573476820147,-73.3375230374768,Movie Theater,42.91419534065751,-73.34277629945781,
9,Brown’s Walloomsac Brewery,42.926502,-73.34465,Brewery,42.91419534065751,-73.34277629945781,
10,Pizza Bella,42.90110293559757,-73.35158766860545,Pizza,42.91419534065751,-73.34277629945781,
11,Great Wall Chinese Restaurant,42.90000447449175,-73.35197338249239,Chinese,42.91419534065751,-73.34277629945781,
12,Theresa's Country Cuisine,42.924903,-73.322874,Restaurant,42.91419534065751,-73.34277629945781,
0,Cumberland Farms,42.90093100134127,-73.35233733057977,Convenience Store,42.91463456893011,-73.3733929260905,
1,Iron Coffee Co.,42.901253000000004,-73.35087800000002,Coffee Shop,42.91463456893011,-73.3733929260905,
2,Rite Aid,42.901108,-73.3504839,Pharmacy,42.91463456893011,-73.3733929260905,
3,Tops Friendly Markets,42.89526126890192,-73.36144388298649,Supermarket,42.91463456893011,-73.3733929260905,
4,Hoosick True Value Hardware,42.91527121,-73.35218063,Hardware,42.91463456893011,-73.3733929260905,
5,Paraco Gas,42.918116999999995,-73.35025,Home Services,42.91463456893011,-73.3733929260905,
6,Pizza Bella,42.90110293559757,-73.35158766860545,Pizza,42.91463456893011,-73.3733929260905,
7,Great Wall Chinese Restaurant,42.90000447449175,-73.35197338249239,Chinese,42.91463456893011,-73.3733929260905,
0,None,42.91506561252255,-73.40401023362884,None,42.91506561252255,-73.40401023362884,
0,Historic Barns At Nipmoose,42.910462007388226,-73.43476505465654,Event Space,42.91548847093517,-73.43462820928247,
1,In The Boondocks!,42.934979055359406,-73.4317898491813,Farm,42.91548847093517,-73.43462820928247,
0,None,42.91590314367775,-73.46524684025907,None,42.91590314367775,-73.46524684025907,
0,The Quenelle,42.920425645865116,-73.5006809234619,Bakery,42.91630963026956,-73.49586611376476,
1,Marpe's Country Store,42.920862,-73.500187,Market,42.91630963026956,-73.49586611376476,
2,Time Warner Cable,42.91339740135671,-73.5137003660202,Business Services,42.91630963026956,-73.49586611376476,
3,Old Stable Pizzeria,42.922712,-73.51623599999998,Food,42.91630963026956,-73.49586611376476,
4,"Pemrick Farms Construction, Trucking, & Excavation",42.936223,-73.490537,Construction,42.91630963026956,-73.49586611376476,
0,Old Stable Pizzeria,42.922712,-73.51623599999998,Food,42.916707930239355,-73.52648601700386,
1,The Quenelle,42.920425645865116,-73.5006809234619,Bakery,42.916707930239355,-73.52648601700386,
2,Marpe Country Store LLC,42.9210581,-73.5004854,American,42.916707930239355,-73.52648601700386,
0,Subway,42.90692906058262,-73.58377868671744,Sandwiches,42.91709804312532,-73.55710653717905,
1,Rite Aid,42.906661,-73.58410699999997,Pharmacy,42.91709804312532,-73.55710653717905,
2,D L Construction,42.936147,-73.55126100000003,Construction,42.91709804312532,-73.55710653717905,
0,Chrissy's Cravings,42.89729105693306,-73.58602169799354,Burgers,42.91747996847518,-73.58772766149136,
1,Stewart's Shops,42.903565451908534,-73.58579707610511,Convenience Store,42.91747996847518,-73.58772766149136,
2,Subway,42.90692906058262,-73.58377868671744,Sandwiches,42.91747996847518,-73.58772766149136,
3,Rite Aid,42.906661,-73.58410699999997,Pharmacy,42.91747996847518,-73.58772766149136,
4,Schaghticoke Fairgrounds,42.906431223378405,-73.59011650085448,Park,42.91747996847518,-73.58772766149136,
5,Sammy Cohen's,42.89507594964395,-73.58672587640103,American,42.91747996847518,-73.58772766149136,
6,Shop n' Save,42.90653710738144,-73.58458118788059,Grocery Store,42.91747996847518,-73.58772766149136,
7,Schag-A-Val Diner,42.90336991,-73.5865330696,Breakfast,42.91747996847518,-73.58772766149136,
0,Buttermilk Falls,42.91080191,-73.62050592899324,Scenic Lookout,42.917853705846056,-73.61834937714028,
1,Liberty Ridge Farm,42.923233228826334,-73.64262051612756,Farm,42.917853705846056,-73.61834937714028,
2,Corn Maze,42.923237877960375,-73.64234456393831,Farm,42.917853705846056,-73.61834937714028,
0,Highway Tabernacle Church Backyard,42.92205991300479,-73.67259360801155,Recreation Center,42.91821925480461,-73.64897167132365,
1,Stewart's Shops,42.939121448101055,-73.65201472106182,Convenience Store,42.91821925480461,-73.64897167132365,
2,Liberty Ridge Farm,42.923233228826334,-73.64262051612756,Farm,42.91821925480461,-73.64897167132365,
3,Deer Run Campground,42.90925978731196,-73.6579352799727,Campground,42.91821925480461,-73.64897167132365,
4,Forgotten Freshness,42.92809354536242,-73.66926539765512,Video Games,42.91821925480461,-73.64897167132365,
5,Stillwater Wood,42.937765999999996,-73.654635,Furniture / Home,42.91821925480461,-73.64897167132365,
0,Highway Tabernacle Church Backyard,42.92205991300479,-73.67259360801155,Recreation Center,42.91857661492698,-73.67959453123791,
1,Ugly Rooster Cafe,42.9077437930601,-73.68409922424244,Café,42.91857661492698,-73.67959453123791,
2,Dollar General,42.910331623770695,-73.68493350655739,Discount Store,42.91857661492698,-73.67959453123791,
3,Bubble's Restaurant,42.89716795698581,-73.68886613205443,Diner,42.91857661492698,-73.67959453123791,
4,Stewart's Shops,42.89984457778183,-73.68946316375218,Convenience Store,42.91857661492698,-73.67959453123791,
5,Redbox,42.900972,-73.689712,Video Store,42.91857661492698,-73.67959453123791,
6,Cumberland Farms,42.900928054135946,-73.68976056575775,Convenience Store,42.91857661492698,-73.67959453123791,
7,Bucciero's,42.905478,-73.684764,Pizza,42.91857661492698,-73.67959453123791,
8,Subway,42.90362618544457,-73.6891410655902,Sandwiches,42.91857661492698,-73.67959453123791,
9,Hildreth's,42.91044458254607,-73.68327915262567,Italian,42.91857661492698,-73.67959453123791,
10,Stewart's Shops,42.903226,-73.69002900000002,Convenience Store,42.91857661492698,-73.67959453123791,
11,Rite Aid,42.904475,-73.689254,Pharmacy,42.91857661492698,-73.67959453123791,
12,Costanzo's Restaurant & Lounge,42.910342,-73.690946,Italian,42.91857661492698,-73.67959453123791,
13,Forgotten Freshness,42.92809354536242,-73.66926539765512,Video Games,42.91857661492698,-73.67959453123791,
14,The End Zone Sports Pub & Restaurant,42.903378164800685,-73.68930560320949,Burgers,42.91857661492698,-73.67959453123791,
15,Dunkin',42.90260479999999,-73.6886573,Donuts,42.91857661492698,-73.67959453123791,
16,Sub king,42.903206,-73.687218,Pizza,42.91857661492698,-73.67959453123791,
17,Deer Run Campground,42.90925978731196,-73.6579352799727,Campground,42.91857661492698,-73.67959453123791,
0,The Fairways of Halfmoon,42.902804129111814,-73.71117158219842,Golf Course,42.91892578579876,-73.71021794407784,
1,Ugly Rooster Cafe,42.9077437930601,-73.68409922424244,Café,42.91892578579876,-73.71021794407784,
2,Dollar General,42.910331623770695,-73.68493350655739,Discount Store,42.91892578579876,-73.71021794407784,
3,Subway,42.90362618544457,-73.6891410655902,Sandwiches,42.91892578579876,-73.71021794407784,
4,Stewart's Shops,42.903226000000004,-73.69002900000002,Convenience Store,42.91892578579876,-73.71021794407784,
5,Rite Aid,42.904475,-73.689254,Pharmacy,42.91892578579876,-73.71021794407784,
6,Hildreth's,42.91044458254607,-73.68327915262567,Italian,42.91892578579876,-73.71021794407784,
7,McBride Fields,42.897918,-73.72014300000002,Soccer Field,42.91892578579876,-73.71021794407784,
8,Hannaford Supermarket,42.90994544222648,-73.72457329572376,Supermarket,42.91892578579876,-73.71021794407784,
9,Costanzo's Restaurant & Lounge,42.910342,-73.690946,Italian,42.91892578579876,-73.71021794407784,
